team,player_name,Player Type,batting_t20_m,batting_t20_inn,batting_t20_runs,batting_t20_bf,batting_t20_hs,batting_t20_avg,batting_t20_sr,batting_t20_no,batting_t20_4s,batting_t20_6s,batting_t20_50,batting_t20_100,batting_t20_200,bowling_t20_m,bowling_t20_inn,bowling_t20_b,bowling_t20_runs,bowling_t20_wkts,bowling_t20_avg,bowling_t20_econ,bowling_t20_sr,bowling_t20_bbi,bowling_t20_bbm,bowling_t20_5w,bowling_t20_10w,batting_ipl_m,batting_ipl_inn,batting_ipl_runs,batting_ipl_bf,batting_ipl_hs,batting_ipl_avg,batting_ipl_sr,batting_ipl_no,batting_ipl_4s,batting_ipl_6s,batting_ipl_50,batting_ipl_100,batting_ipl_200,bowling_ipl_m,bowling_ipl_inn,bowling_ipl_b,bowling_ipl_runs,bowling_ipl_wkts,bowling_ipl_avg,bowling_ipl_econ,bowling_ipl_sr,bowling_ipl_bbi,bowling_ipl_bbm,bowling_ipl_5w,bowling_ipl_10w,boundary_ratio,batting_consistency,economy_impact,strike_power,is_allrounder,player,Credits,is_hot_batter,is_cold_batter,is_hot_bowler,is_cold_bowler,fantasy_points,partnership_avg,recent_form
KKR,Ajinkya Rahane,BAT,20,20.0,375.0,331.0,61.0,20.83,113.3,2.0,32.0,6.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,190.0,176.0,4826.0,3876.0,105.0,30.35,124.51,17.0,495.0,115.0,32.0,2.0,0.0,190.0,1.0,6.0,5.0,1.0,5.0,5.0,6.0,1/5,1/5,0.0,0.0,0.12639867384997927,0.2437555216448478,0.2,0.1666666666666666,0,ajinkya rahane,9.0,1,0,0,0,5213.5,0.0,5238.666666666667
KKR,Umran Malik,BOWL,8,2.0,5.0,2.0,4.0,0.0,250.0,2.0,1.0,0.0,0.0,0.0,0.0,8.0,8.0,139.0,243.0,11.0,22.09,10.49,12.64,3/48,3/48,0.0,0.0,26.0,6.0,23.0,16.0,19.0,11.5,143.75,4.0,1.0,2.0,0.0,0.0,0.0,26.0,26.0,493.0,772.0,29.0,26.62,9.4,17.0,5/25,5/25,1.0,0.0,0.13043478260869565,0.08,3.0851063829787235,1.7058823529411764,0,umran malik,8.5,0,0,0,0,750.5,0.0,3370.6666666666665
LSG,Digvesh Singh,BOWL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,120.0,155.0,7.0,22.14,7.75,17.14,2/30,2/30,0.0,0.0,0.0,0.0,0.9032258064516128,0.4084014002333722,0,digvesh singh,8.5,0,0,0,0,175.0,0.0,2046.3333333333333
LSG,Prince Yadav,BOWL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,48.0,76.0,1.0,76.0,9.5,48.0,1/29,1/29,0.0,0.0,0.0,0.0,0.1052631578947368,0.0208333333333333,0,prince yadav,8.5,0,0,0,0,25.0,0.0,316.8333333333333
LSG,Shamar Joseph,BOWL,9,3.0,5.0,4.0,5.0,0.0,125.0,3.0,1.0,0.0,0.0,0.0,0.0,9.0,9.0,168.0,271.0,10.0,27.1,9.68,16.8,3/31,3/31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24.0,47.0,0.0,0.0,11.75,0.0,0/47,0/47,0.0,0.0,0.0,0.0,0.0,0.0,0,shamar joseph,8.5,0,0,0,0,0.0,0.0,66.66666666666667
LSG,Mayank Yadav,BOWL,3,1.0,1.0,1.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,72.0,83.0,4.0,20.75,6.92,18.0,2/32,2/32,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,73.0,85.0,7.0,12.14,6.99,10.43,3/14,3/14,0.0,0.0,0.0,0.0,1.0014306151645207,0.6711409395973155,0,mayank yadav,8.5,0,0,0,0,175.0,0.0,66.66666666666667
LSG,Arshin Kulkarni,ALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,2.0,2.0,9.0,8.0,9.0,4.5,112.5,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,0.2222222222222222,0.04,0.0,0.0,0,arshin kulkarni,9.0,0,0,0,0,10.0,0.0,61.666666666666664
LSG,Akash Deep,BOWL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,10.0,4.0,19.0,13.0,17.0,6.33,146.16,1.0,2.0,1.0,0.0,0.0,0.0,10.0,10.0,212.0,420.0,10.0,42.0,11.89,21.2,3/45,3/45,0.0,0.0,0.15789473684210525,0.0433087027914614,0.8410428931875525,0.4716981132075472,0,akash deep,8.5,0,0,0,0,271.0,0.0,152.0
LSG,Akash Singh,BOWL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,138.0,227.0,5.0,45.4,9.87,27.6,2/40,2/40,0.0,0.0,0.0,0.0,0.5065856129685917,0.181159420289855,0,akash singh,8.5,0,0,0,0,125.0,0.0,135.33333333333334
LSG,Yuvraj Chaudhary,ALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,0.0,0.0,0.0,0.0,0,yuvraj chaudhary,9.0,0,0,0,0,0.0,0.0,132.0
LSG,Ravi Bishnoi,BOWL,42,13.0,55.0,42.0,9.0,7.86,130.96,6.0,8.0,1.0,0.0,0.0,0.0,42.0,42.0,964.0,1182.0,61.0,19.38,7.36,15.8,4/13,4/13,0.0,0.0,71.0,16.0,32.0,52.0,6.0,3.56,61.54,7.0,2.0,0.0,0.0,0.0,0.0,71.0,70.0,1525.0,2061.0,67.0,30.76,8.11,22.76,3/24,3/24,0.0,0.0,0.0625,0.0578485537861553,8.261405672009865,2.9437609841827768,0,ravi bishnoi,8.5,0,0,0,0,1708.0,0.0,611.0
LSG,Abdul Samad,BAT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,54.0,44.0,636.0,421.0,37.0,19.27,151.07,11.0,43.0,40.0,0.0,0.0,0.0,54.0,6.0,56.0,119.0,2.0,59.5,12.75,28.0,1/9,1/9,0.0,0.0,0.13050314465408805,0.1275567617660687,0.1568627450980392,0.0714285714285714,0,abdul samad,9.0,0,0,0,0,747.5,0.0,818.5
LSG,Shahbaz Ahmed,ALL,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,32.0,41.0,2.0,20.5,7.69,16.0,1/13,1/13,0.0,0.0,56.0,38.0,545.0,448.0,59.0,18.79,121.66,9.0,29.0,25.0,1.0,0.0,0.0,56.0,43.0,546.0,859.0,21.0,40.9,9.44,26.0,3/7,3/7,0.0,0.0,0.09908256880733946,0.154446819003781,2.2245762711864407,0.8076923076923077,1,shahbaz ahmed,9.0,0,0,0,0,1109.5,0.0,1188.3333333333333
LSG,Rajvardhan Hangargekar,BOWL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,36.0,60.0,3.0,20.0,10.0,12.0,3/36,3/36,0.0,0.0,0.0,0.0,0.3,0.25,0,rajvardhan hangargekar,8.5,0,0,0,0,75.0,0.0,644.0
LSG,Ayush Badoni,BAT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,47.0,39.0,715.0,536.0,59.0,23.83,133.4,9.0,52.0,27.0,4.0,0.0,0.0,47.0,5.0,25.0,36.0,2.0,18.0,8.64,12.5,1/5,1/5,0.0,0.0,0.11048951048951049,0.1786356821589205,0.2314814814814814,0.16,0,ayush badoni,9.0,1,1,0,0,818.0,0.0,667.5
LSG,Aryan Juyal,WK,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,0.0,0.0,0.0,0.0,0,aryan juyal,8.5,0,0,0,0,0.0,0.0,297.6666666666667
LSG,Mohsin Khan,BOWL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,24.0,5.0,25.0,24.0,13.0,8.33,104.17,2.0,2.0,1.0,0.0,0.0,0.0,24.0,23.0,486.0,689.0,27.0,25.52,8.51,18.0,4/16,4/16,0.0,0.0,0.12,0.0799654411058846,3.172737955346651,1.5,0,mohsin khan,8.5,0,0,0,0,702.0,0.0,506.6666666666667
LSG,Matthew Breetzke,BAT,10,10.0,151.0,123.0,51.0,16.78,122.77,1.0,13.0,6.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,0.0,0.0,0.0,0.0,0,matthew breetzke,9.0,0,0,0,0,0.0,0.0,234.0
LSG,Manimaran Siddharth,BOWL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,96.0,138.0,3.0,46.0,8.63,32.0,2/39,2/39,0.0,0.0,0.0,0.0,0.3476245654692931,0.09375,0,manimaran siddharth,8.5,0,0,0,0,75.0,0.0,259.0
LSG,Rishabh Pant,WK,76,66.0,1209.0,949.0,65.0,23.25,127.4,14.0,111.0,44.0,3.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,116.0,114.0,3303.0,2237.0,128.0,34.05,147.66,17.0,296.0,155.0,18.0,1.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,0.13654253708749622,0.2305973181633482,0.0,0.0,0,rishabh pant,8.5,1,0,0,0,3606.0,0.0,1227.0
LSG,Himmat Singh,BAT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,0.0,0.0,0.0,0.0,0,himmat singh,9.0,0,0,0,0,0.0,0.0,1227.0
LSG,Aiden Markram,ALL,57,53.0,1367.0,950.0,70.0,30.38,143.9,8.0,123.0,56.0,9.0,0.0,0.0,57.0,30.0,342.0,487.0,13.0,37.46,8.54,26.31,3/21,3/21,0.0,0.0,49.0,47.0,1139.0,868.0,68.0,29.97,131.23,9.0,84.0,43.0,6.0,0.0,0.0,49.0,14.0,121.0,172.0,2.0,86.0,8.53,60.5,1/8,1/8,0.0,0.0,0.11150131694468832,0.2283776575478168,0.2344665885111372,0.0330578512396694,0,aiden markram,9.0,1,1,0,1,1274.0,0.0,1626.6666666666667
LSG,Avesh Khan,BOWL,25,5.0,27.0,20.0,16.0,13.5,135.0,3.0,3.0,1.0,0.0,0.0,0.0,25.0,24.0,499.0,752.0,27.0,27.85,9.04,18.48,4/18,4/18,0.0,0.0,66.0,12.0,43.0,26.0,12.0,21.5,165.39,10.0,3.0,3.0,0.0,0.0,0.0,66.0,66.0,1425.0,2134.0,77.0,27.71,8.99,18.51,4/24,4/24,0.0,0.0,0.13953488372093023,0.1299957675796602,8.565072302558399,4.159913560237709,0,avesh khan,8.5,0,0,1,0,1972.5,0.0,1082.1666666666667
LSG,Nicholas Pooran,WK,106,97.0,2275.0,1668.0,98.0,26.15,136.4,10.0,152.0,149.0,13.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,81.0,78.0,2057.0,1218.0,87.0,34.86,168.89,19.0,137.0,151.0,12.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,0.14000972289742344,0.2064065367991,0.0,0.0,0,nicholas pooran,8.5,1,1,0,0,2276.5,0.0,1841.0
LSG,David Miller,BAT,130,114.0,2593.0,1842.0,106.0,33.24,140.78,36.0,168.0,130.0,8.0,2.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,135.0,129.0,3014.0,2162.0,101.0,36.31,139.41,46.0,216.0,137.0,13.0,1.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,0.11712010617120105,0.2604547736891184,0.0,0.0,0,david miller,9.0,1,1,0,0,3259.0,0.0,2502.6666666666665
LSG,Mitchell Marsh,BAT,65,62.0,1629.0,1203.0,92.0,31.94,135.42,11.0,139.0,76.0,9.0,0.0,0.0,65.0,25.0,300.0,387.0,17.0,22.76,7.74,17.65,3/24,3/24,0.0,0.0,47.0,41.0,930.0,668.0,89.0,23.85,139.23,2.0,76.0,53.0,7.0,0.0,0.0,47.0,34.0,560.0,795.0,37.0,21.49,8.52,15.14,4/25,4/25,0.0,0.0,0.13870967741935483,0.1712992889463478,4.342723004694836,2.4438573315719947,1,mitchell marsh,9.0,1,0,1,0,1946.0,0.0,2493.8333333333335
MI,Bevon Jacobs,BAT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,0.0,0.0,0.0,0.0,0,bevon jacobs,9.0,0,0,0,0,0.0,0.0,1735.0
MI,Naman Dhir,ALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,12.0,11.0,232.0,132.0,62.0,25.78,175.76,2.0,21.0,14.0,1.0,0.0,0.0,12.0,4.0,46.0,67.0,0.0,0.0,8.74,0.0,0/12,0/12,0.0,0.0,0.15086206896551724,0.1466772872098316,0.0,0.0,0,naman dhir,9.0,0,0,0,0,256.5,0.0,734.1666666666666
MI,Robin Minz,WK,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,2.0,2.0,6.0,15.0,3.0,3.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,0.0,0.075,0.0,0.0,0,robin minz,8.5,0,0,0,0,6.0,0.0,87.5
MI,Raj Angad Bawa,BAT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,3.0,2.0,11.0,14.0,11.0,5.5,78.58,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,0.09090909090909091,0.0699923644693306,0.0,0.0,0,raj angad bawa,9.0,0,0,0,0,11.5,0.0,91.33333333333333
MI,Vignesh Puthur,BOWL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,66.0,94.0,6.0,15.67,8.55,11.0,3/32,3/32,0.0,0.0,0.0,0.0,0.7017543859649122,0.5454545454545454,0,vignesh puthur,8.5,0,0,0,0,150.0,0.0,55.833333333333336
MI,Satyanarayana Raju,ALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,24.0,53.0,1.0,53.0,13.25,24.0,1/40,1/40,0.0,0.0,0.0,0.0,0.0754716981132075,0.0416666666666666,0,satyanarayana raju,9.0,0,0,0,0,26.0,0.0,62.5
MI,Ashwani Kumar,BOWL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,36.0,63.0,5.0,12.6,10.5,7.2,4/24,4/24,0.0,0.0,0.0,0.0,0.4761904761904761,0.6944444444444444,0,ashwani kumar,8.5,0,0,0,0,125.0,0.0,100.33333333333333
MI,Tilak Varma,BAT,25,24.0,749.0,483.0,120.0,49.93,155.08,9.0,61.0,43.0,3.0,2.0,0.0,25.0,3.0,30.0,26.0,2.0,13.0,5.2,15.0,1/5,1/5,0.0,0.0,43.0,42.0,1307.0,903.0,84.0,39.61,144.74,9.0,101.0,65.0,7.0,0.0,0.0,43.0,4.0,22.0,28.0,0.0,0.0,7.64,0.0,0/6,0/6,0.0,0.0,0.12700841622035194,0.2736631200773801,0.0,0.0,0,tilak varma,9.0,1,0,0,0,1422.5,0.0,524.5
MI,KL Shrijith,WK,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,0.0,0.0,0.0,0.0,0,kl shrijith,8.5,0,0,0,0,0.0,0.0,515.8333333333334
MI,Mujeeb-ur-Rahman,BOWL,49,14.0,54.0,44.0,21.0,9.0,122.73,8.0,6.0,3.0,0.0,0.0,0.0,49.0,49.0,1080.0,1141.0,63.0,18.11,6.34,17.14,5/20,5/20,1.0,0.0,20.0,7.0,12.0,15.0,10.0,4.0,80.0,4.0,2.0,0.0,0.0,0.0,0.0,20.0,20.0,446.0,620.0,20.0,31.0,8.34,22.3,3/27,3/27,0.0,0.0,0.16666666666666666,0.05,2.3980815347721824,0.8968609865470851,0,mujeeb-ur-rahman,8.5,0,0,0,0,513.0,0.0,645.1666666666666
MI,Ryan Rickelton,WK,13,13.0,263.0,195.0,76.0,20.23,134.88,0.0,18.0,16.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,5.0,5.0,108.0,72.0,62.0,27.0,150.0,1.0,14.0,5.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,0.17592592592592593,0.18,0.0,0.0,0,ryan rickelton,8.5,0,0,0,0,120.0,0.0,211.0
MI,Arjun Tendulkar,BOWL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,5.0,1.0,13.0,9.0,13.0,13.0,144.45,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,73.0,114.0,3.0,38.0,9.37,24.33,1/9,1/9,0.0,0.0,0.07692307692307693,0.0899965385946694,0.32017075773746,0.1233045622688039,0,arjun tendulkar,8.5,0,0,0,0,89.0,0.0,240.66666666666666
MI,Will Jacks,ALL,23,21.0,383.0,280.0,40.0,18.24,136.79,0.0,40.0,15.0,0.0,0.0,0.0,23.0,3.0,18.0,41.0,1.0,41.0,13.67,18.0,1/5,1/5,0.0,0.0,12.0,12.0,284.0,180.0,100.0,25.82,157.78,1.0,20.0,20.0,1.0,1.0,0.0,12.0,7.0,84.0,142.0,3.0,47.33,10.14,28.0,1/23,1/23,0.0,0.0,0.14084507042253522,0.1636455824565851,0.2958579881656804,0.1071428571428571,0,will jacks,9.0,1,0,0,0,389.0,0.0,199.33333333333334
MI,Hardik Pandya,ALL,114,90.0,1812.0,1279.0,71.0,27.88,141.68,25.0,135.0,95.0,5.0,0.0,0.0,114.0,102.0,1817.0,2485.0,94.0,26.44,8.21,19.33,4/16,4/16,0.0,0.0,141.0,131.0,2606.0,1782.0,91.0,28.96,146.25,41.0,195.0,141.0,10.0,0.0,0.0,141.0,97.0,1502.0,2270.0,74.0,30.68,9.07,20.3,5/36,5/36,1.0,0.0,0.1289332310053722,0.198017094017094,8.158765159867695,3.645320197044335,1,hardik pandya,9.0,1,0,0,1,4694.5,0.0,1724.1666666666667
MI,Mitchell Santner,ALL,109,74.0,725.0,603.0,77.0,16.86,120.24,31.0,55.0,24.0,1.0,0.0,0.0,109.0,107.0,2268.0,2661.0,120.0,22.18,7.04,18.9,4/11,4/11,0.0,0.0,23.0,15.0,109.0,99.0,22.0,13.63,110.11,7.0,6.0,6.0,0.0,0.0,0.0,23.0,23.0,465.0,574.0,16.0,35.88,7.41,29.06,2/13,2/13,0.0,0.0,0.11009174311926606,0.1237853056034874,2.1592442645074224,0.5505849965588437,0,mitchell santner,9.0,1,1,0,0,518.0,0.0,1867.1666666666667
MI,Reece Topley,BOWL,35,10.0,17.0,20.0,9.0,8.5,85.0,8.0,1.0,0.0,0.0,0.0,0.0,35.0,35.0,706.0,978.0,33.0,29.64,8.31,21.39,3/22,3/22,0.0,0.0,5.0,1.0,3.0,6.0,3.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,102.0,182.0,5.0,36.4,10.71,20.4,2/27,2/27,0.0,0.0,0.0,0.0,0.4668534080298785,0.2450980392156863,0,reece topley,8.5,0,0,0,0,128.0,0.0,1780.1666666666667
MI,Corbin Bosch,ALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,0.0,0.0,0.0,0.0,0,corbin bosch,9.0,0,0,0,0,0.0,0.0,215.33333333333334
MI,Jasprit Bumrah,BOWL,70,8.0,8.0,14.0,7.0,2.67,57.15,5.0,1.0,0.0,0.0,0.0,0.0,70.0,69.0,1509.0,1579.0,89.0,17.74,6.28,16.96,3/7,3/7,0.0,0.0,134.0,31.0,68.0,79.0,16.0,9.71,86.08,24.0,5.0,1.0,0.0,0.0,0.0,134.0,134.0,3077.0,3745.0,165.0,22.7,7.3,18.65,5/10,5/10,2.0,0.0,0.08823529411764706,0.1128020446096654,22.602739726027394,8.847184986595176,0,jasprit bumrah,8.5,0,0,1,0,4196.5,0.0,1441.5
MI,Trent Boult,BOWL,61,15.0,58.0,64.0,16.0,8.29,90.63,8.0,3.0,2.0,0.0,0.0,0.0,61.0,61.0,1389.0,1779.0,83.0,21.43,7.68,16.73,4/13,4/13,0.0,0.0,108.0,29.0,85.0,81.0,17.0,9.44,104.94,20.0,5.0,3.0,0.0,0.0,0.0,108.0,108.0,2445.0,3399.0,126.0,26.98,8.34,19.4,4/18,4/18,0.0,0.0,0.09411764705882353,0.0899561654278635,15.107913669064748,6.494845360824743,0,trent boult,8.5,0,0,0,0,3240.5,0.0,2479.0
MI,Suryakumar Yadav,BAT,83,79.0,2598.0,1555.0,117.0,38.21,167.08,11.0,237.0,146.0,21.0,4.0,0.0,83.0,1.0,6.0,5.0,2.0,2.5,5.0,3.0,2/5,2/5,0.0,0.0,155.0,140.0,3793.0,2605.0,103.0,32.7,145.61,24.0,405.0,138.0,25.0,2.0,0.0,155.0,1.0,6.0,8.0,0.0,0.0,8.0,0.0,0/8,0/8,0.0,0.0,0.14315844977590297,0.2245724881532861,0.0,0.0,0,suryakumar yadav,9.0,1,1,0,0,4133.5,0.0,3856.8333333333335
MI,Deepak Chahar,BOWL,25,7.0,53.0,28.0,31.0,26.5,189.29,5.0,4.0,4.0,0.0,0.0,0.0,25.0,25.0,540.0,747.0,31.0,24.1,8.3,17.42,6/7,6/7,1.0,0.0,86.0,15.0,108.0,75.0,39.0,13.5,144.0,7.0,4.0,8.0,0.0,0.0,0.0,86.0,86.0,1741.0,2349.0,81.0,29.0,8.1,21.49,4/13,4/13,0.0,0.0,0.1111111111111111,0.09375,10.0,3.769194974406701,0,deepak chahar,8.5,0,0,1,0,2143.0,0.0,3172.3333333333335
MI,Karn Sharma,BOWL,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24.0,28.0,1.0,28.0,7.0,24.0,1/28,1/28,0.0,0.0,84.0,40.0,351.0,294.0,39.0,13.5,119.39,14.0,20.0,17.0,0.0,0.0,0.0,84.0,82.0,1495.0,2087.0,76.0,27.46,8.38,19.67,4/16,4/16,0.0,0.0,0.10541310541310542,0.1130747968841611,9.069212410501192,3.8637519064565327,1,karn sharma,8.5,0,0,0,0,2278.0,0.0,2851.5
